0 th order coefficient,1st order coefficient,2nd order coefficient,3rd order coefficient,4th order coefficient,5th order coefficient,6th order coefficient,7th order coefficient,8th order coefficient,9th order coefficient,10th order coefficient,11 th order coefficient,12th order coefficient,13 th order coefficient,Delta of 0th order coefficient,Delta of 1st order coefficient,Delta of 2nd order coefficient,Delta of 3rd order coefficient,Delta of 4th order coefficient,Delta of 5th order coefficient,labels
-586.1508179,39.99884796,-8.650627136,6.91048193,-22.93155289,-10.48695087,-21.18591881,-13.03116989,-12.7192688,-11.27950287,-17.44304085,-6.966648579,-6.464550972,2.227255344,-5.067412853,3.475607634,-3.913301706,2.808886766,-5.839046001,4.946243763,female_surprise
-578.6853027,91.1667099,-8.159679413,15.49161434,9.651011467,-3.284739733,-2.127260447,-2.086535931,-8.037876129,-0.785306871,-4.488488197,0.834586799,-4.127906322,2.066895962,-2.806960106,0.566936731,-1.848463297,-3.41066885,0.188352585,2.099956512,male_neutral
-419.9822886,41.16461524,2.296198231,5.96086412,3.794343667,-4.384549569,-3.393840694,-3.812745086,-6.648587442,-4.254366573,-2.624977255,-2.742525752,-2.73560778,-1.736164813,-1.976435694,-0.794997427,-3.321299049,-3.818607101,-1.224003275,-1.048016961,male_neutral
-639.8658447,90.20311737,-13.23791695,17.23905182,6.719753742,-4.969283581,-2.943199873,-3.835575342,-9.825345993,-0.170952007,-4.236436844,0.773825765,-5.323878765,1.841095924,-5.641004086,0.585688055,-3.160565376,-2.114370823,2.140343189,-1.624032378,male_neutral
-592.4454346,94.19467163,-6.433739662,19.77694321,8.084657669,-3.721207142,0.627426982,0.785650134,-7.821155071,-1.231327891,-3.530256271,2.217699051,-3.503497601,2.83332634,-0.941824019,0.907796919,-2.027378321,-1.709552526,0.481947184,1.704938054,male_neutral
-328.1620675,18.96831565,4.931113718,3.313770646,1.512890876,-1.870937374,-1.652850481,-1.748649663,-4.086918391,-3.832750215,-1.367502153,-1.816578154,-2.5267342,-1.074899319,-1.113292421,-1.388148271,-2.482569857,-1.255180372,-0.111562854,-1.005185598,male_neutral
-645.7415771,92.03246307,-9.358401299,20.52903557,2.80548811,-4.24780941,-1.243040681,-2.320469856,-9.944132805,-1.428416967,-2.673025608,2.743804693,-3.97645998,4.098158836,-3.825122118,-0.332484931,-4.086114883,-0.896931827,2.585051298,-0.541093707,male_neutral
-572.2611084,98.4364624,-4.942571163,15.14529037,9.97150135,-0.27267614,-1.870441437,-0.656553388,-7.821890831,-2.438702345,-3.982667208,3.814419985,-2.555169344,2.280727863,-0.713355601,0.364700496,-4.060572147,-1.720252514,-0.301405668,-0.221682101,male_neutral
-430.0010371,49.65626408,1.759515045,4.50274085,4.57849257,-2.508164839,-4.520409733,-3.883396815,-6.210528045,-6.024686123,-2.624894548,-0.563730947,-1.779189385,-1.324390698,-0.682309981,-1.456612059,-4.55913645,-2.283494037,-0.648987024,-3.009111191,male_neutral
-629.4682617,98.06578064,-10.3606987,14.47027493,5.686583996,-1.953960299,-4.881214142,-2.586201906,-9.755228996,-2.582475901,-3.327772379,3.715776205,-2.729743958,3.901402473,-2.035393715,0.110334978,-6.141484261,-1.257836938,-0.930782735,-3.125307083,male_neutral
-575.5792847,93.63522339,-2.288715839,17.41919327,9.175987244,-2.514668226,0.553580642,-3.167131186,-8.49184227,0.690344095,-4.701459408,2.627748251,-1.969933033,0.869796336,0.510566175,0.627883077,-1.882717609,-0.098622091,1.327061653,0.692314267,male_neutral
-410.9968497,40.27691363,4.626658284,5.303101054,2.345415631,-4.019073205,-4.202902398,-5.153015455,-6.925546716,-5.287707992,-2.615443717,-1.410307513,-1.943017126,-1.248787743,-0.917012711,-1.14921183,-3.677043256,-2.180781948,-0.099835459,-2.356386519,male_neutral
-621.0388794,89.51741791,-7.259460449,15.6552515,5.386843204,-3.517131805,-2.061909437,-5.506620884,-8.907357216,1.906892657,-3.580867529,4.594110966,-1.688890934,1.883570671,0.030483274,0.2240704,-3.709527969,0.680232286,1.492408752,-3.045193195,male_neutral
-584.4447632,106.2353897,-0.999883771,17.51497459,8.249909401,-1.041312695,-3.336571217,2.201101303,-4.468780041,-1.156680226,-2.274648428,4.820446491,-6.596246719,2.557409525,-1.296408534,2.215254784,-2.08443284,-2.143149853,1.085851908,0.829974473,male_calm
-427.714734,37.98376883,11.48815471,6.993096952,3.013382434,-0.835889099,-1.957869347,-1.725222691,-3.835781288,-3.266220736,-1.222717163,-1.511886838,-2.73502621,-1.703032309,-0.842244832,-1.25038043,-2.61937302,-2.637043832,-1.243076479,-2.636367191,male_calm
-650.7800903,105.4011536,-5.57962513,20.85967064,3.628265619,-3.66042614,-6.612460136,-0.126326606,-7.492545605,-0.255572498,0.211016506,3.018446684,-7.491692066,3.52493,-4.733990669,3.41339159,-4.423013687,0.422511637,1.725399971,-2.382417917,male_calm
-579.0029907,95.89100647,-3.615484715,19.57295036,6.182489395,0.246955857,-3.017676353,-2.392587185,-4.089717388,-1.377680182,-4.052578926,5.731712818,-7.804217815,2.281389952,-0.491856396,-0.216600835,-4.263723373,-1.967642307,-0.155841246,0.582470179,male_calm
-405.3448803,31.93186199,10.75307685,7.2465349,1.658654941,-1.367243544,-2.642697512,-2.740966145,-4.508601158,-4.077452642,-2.069021372,-1.662490342,-2.693143908,-1.429802,-0.447115893,-1.238573159,-3.175653184,-3.344206895,-1.75496335,-2.742252118,male_calm
-638.6407471,90.93984985,-6.650402546,20.73500824,2.039470434,-0.003997916,-4.979993343,-3.37970686,-5.420855999,-1.562236905,-2.294079542,5.608674049,-7.282169819,5.137481689,-2.680976868,0.501499116,-5.760168076,-0.646025717,0.03529064,-2.831849575,male_calm
-539.305481,98.45727539,-7.104284763,19.75169754,6.082915783,0.759909153,-2.853625536,-3.507186413,-7.055636406,-0.059149161,-5.56875515,6.622077465,-10.1713829,0.217147931,-1.142675877,-1.898321748,-5.818539619,-1.59045732,0.464107782,-1.923198104,male_calm
-495.4361018,72.28824346,3.904451522,13.28512404,6.034542954,0.121256122,-4.886492624,-4.082167557,-6.031276339,-2.177758554,-2.651723274,1.73253082,-6.421249664,-1.884452416,-0.247245812,-2.494364737,-6.382352787,-1.693338933,-0.254170705,-3.430356694,male_calm
-593.7377319,92.6053009,-8.198176384,17.94163895,2.955632925,0.27916497,-5.592464924,-4.959837914,-7.956781864,-0.837406993,-4.734976768,5.227342606,-9.643530846,2.30838728,-3.027337074,-3.047595739,-6.875021935,0.795123994,-1.080550551,-6.11636734,male_calm
-569.5971069,94.35983276,1.2972579,16.76284218,8.317246437,-0.367624551,-3.669157505,0.713578045,-8.699025154,-3.326637745,-6.84143734,5.688098907,-7.371799469,1.239822984,-0.147916779,-1.627132893,-4.886796951,-0.136344075,-2.442585468,0.199487507,male_calm
-409.970384,35.60739131,9.048389549,6.528303205,3.303129733,-1.455845705,-4.550305891,-2.983916089,-5.49761708,-5.918486408,-2.584839421,-0.906056258,-3.074445005,-1.016170771,-0.975532874,-3.505162814,-4.067236718,-1.931792463,-2.270340908,-2.994001696,male_calm
-627.1792603,90.99501038,-3.693389893,14.91052723,5.56392622,-2.059599876,-7.115979671,-4.442297935,-13.33767891,-5.37979126,-5.158885956,4.927183151,-7.448209763,3.189925194,-3.658379555,-3.540664196,-5.102772236,0.275727451,-2.362727642,-2.017914534,male_calm
-565.989563,99.28380585,-3.528553724,17.3245163,5.086667538,-0.921355546,-5.344848633,0.576821864,-6.356841564,-4.022918701,-3.649903297,5.248043537,-10.00732517,2.392036438,-2.652999878,0.550646007,-4.537334919,-0.843636096,-0.267838538,0.749489367,male_calm
-377.9930258,29.16969849,10.53425653,6.211867899,2.314733633,-1.333682111,-3.256720657,-2.176096537,-4.794666496,-4.580024397,-0.753515792,-1.112212032,-3.232472394,-2.344501318,-0.560549409,-2.02014371,-2.951514438,-1.521736247,-0.761521447,-2.153920815,male_calm
-627.1531372,92.71295166,-8.079372406,16.06120872,0.582253456,-2.537887096,-7.910225868,-1.031739354,-7.591863632,-2.896265507,-0.469055235,2.268620729,-9.805074692,5.061379433,-2.705507278,0.865337789,-5.715966702,1.310046554,0.983371198,-2.498502254,male_calm
-557.3597412,109.1086273,-0.916029751,20.1645298,5.755021095,-1.522429705,-2.72415638,0.160518169,-6.728013992,-3.24644804,-3.457129478,3.995283127,-7.260028839,1.344569921,-1.01252985,-1.988865376,-4.886630058,-3.101545334,0.938030124,-0.515655398,male_calm
-425.6178382,45.18506474,11.37819341,8.951587712,3.232726985,-2.691957295,-3.020531103,-2.687938736,-6.349678252,-4.241350717,-1.055011129,-0.866819171,-2.988919173,-1.356278651,-0.689399435,-3.134820629,-4.850754089,-2.791240255,-0.841564493,-2.020208436,male_calm
-615.7676392,108.0918045,-4.63350296,20.07325935,0.629515111,-2.444164038,-6.040965557,-2.525709391,-9.725938797,-3.278184652,-1.389828324,4.615085602,-9.467573166,4.693432808,-3.009418726,-1.704153895,-6.566297054,-0.243574694,2.245006561,-2.643884897,male_calm
-534.7893677,115.7147598,1.830136895,22.92318535,8.27175045,-2.302900314,-1.141589522,-2.173989773,-8.124825478,-4.35090065,-7.642935753,1.407492757,-8.754448891,-0.688361287,-0.645982683,-4.074991226,-5.347268105,-4.199969292,-1.339623451,-1.590317726,male_calm
-450.1940937,66.62042888,12.95114428,13.43790229,5.444232364,-1.279042143,-3.006783653,-3.992362456,-7.041926645,-6.140521205,-3.844040626,-2.288414021,-5.131813516,-2.087882925,-0.881872317,-4.215129426,-6.40235844,-3.760743239,-1.48333576,-3.328212625,male_calm
-597.7306519,118.5638809,-4.385148048,23.65688324,1.094923854,-3.203677893,-4.244881153,-4.213513851,-10.26882553,-4.414836407,-7.109392166,1.941187382,-11.23406982,2.316258907,-4.620127201,-6.360996246,-8.619044304,-3.635344744,-1.526262999,-5.371150494,male_calm
-545.4365234,91.59749603,-3.748248816,22.50965691,2.517454147,5.457825184,-5.441585064,-4.685008049,-5.82380867,-0.692394376,-7.968024731,6.24920845,-11.90421391,1.05971849,-3.594399929,-1.710564971,-7.115158081,-2.38768363,-1.444948673,-3.255280972,male_calm
-466.8463027,51.19226421,9.904202605,11.25200838,1.712002392,2.517680593,-4.361957795,-5.334533481,-4.430809015,-4.985238337,-3.738117992,0.307791937,-6.625004249,-3.089371608,-0.909519568,-4.049307057,-5.67703408,-3.015341237,-2.187109141,-5.688995309,male_calm
-605.770752,88.35703278,-7.416945457,24.7442379,-2.704096794,5.333382607,-11.44969654,-6.780572414,-8.126192093,-1.982352018,-8.265197754,5.975708008,-13.82916164,4.501361847,-7.657871246,-1.813569665,-8.826310158,1.750141978,-2.543105364,-4.467554092,male_calm
-555.2334595,94.69080353,-17.75784492,18.52456856,12.17210579,-7.126141071,-4.482185841,-1.120100498,-12.59643364,0.003629141,-1.428505898,0.35416773,-3.071116924,1.390348673,-2.470480919,-0.539066613,-2.458471775,-4.252480984,0.667104781,0.922864079,male_happy
-327.423796,25.39784494,2.862778756,4.247911787,2.851481575,-4.513004914,-3.526135914,-3.251291939,-6.274972389,-3.854417107,-1.361357989,-2.04299071,-2.373819391,-2.000194673,-1.971835945,-1.760351224,-3.141678818,-3.429431895,-1.164737624,-0.546443066,male_happy
-613.513855,91.24907684,-20.60424995,20.37818146,8.305580139,-8.701807976,-4.634038925,-3.55257082,-14.31274986,1.939331293,-0.971510172,0.727812052,-2.754751921,1.847246647,-3.831187248,0.376944125,-5.360332489,-3.827898979,2.035519361,-1.388926029,male_happy
-547.0170288,91.37774658,-12.65928841,17.99787712,10.73360538,-4.921034813,-0.564733028,-0.616877079,-10.38195801,0.806825519,-3.085383654,3.189813375,-3.183300734,-0.770824313,-0.967610776,0.071499914,-1.595690608,-5.207811832,1.46497333,2.054421663,male_happy
-399.6042435,45.09829466,-1.904177644,5.416706737,4.772511615,-5.897216704,-2.772719608,-2.61525327,-8.390984626,-3.98703523,-0.575355382,-1.569943548,-2.367474184,-3.305334041,-1.908693544,-0.707824436,-4.591267732,-4.76445207,0.780296759,-0.937238886,male_happy
-607.8798218,91.13530731,-17.55807877,18.82322311,6.560924053,-7.097772121,-1.577061653,-3.682683706,-12.60565662,1.599658966,-4.102887154,1.770422697,-5.988514423,0.132351011,-2.03392601,0.033533957,-4.219851971,-4.137649059,3.467002869,-3.078474045,male_happy
-550.477356,92.30625916,-15.64733219,18.08927345,15.03038979,-1.629973292,-5.782396317,-3.219694614,-8.227023125,-2.242641926,-2.276875496,1.915324092,-3.946602345,0.295367807,-1.931322694,-1.669598103,-2.962943792,-3.203266621,-0.478627741,-2.970674276,male_happy
-333.1648249,25.63231357,1.30233749,4.444652837,5.11203009,-1.708041505,-5.462753346,-4.067696985,-5.330052771,-4.760062215,-1.14866355,0.032815745,-1.67224358,-2.919042918,-1.576431035,-1.59729121,-3.65507676,-2.844471423,-1.025023743,-2.526405441,male_happy
-615.1902466,90.50322723,-21.18345833,17.81841469,10.31867599,-2.881947517,-7.285964489,-3.834195137,-8.929768562,-1.689939022,-0.891980231,3.37600255,-3.879644632,2.509560347,-2.322054625,0.630065918,-2.026594877,0.298228383,0.43484202,-5.492043495,male_happy
-536.2025757,89.23545074,-14.11187935,16.87883759,14.65882969,-2.637788057,-6.089511395,0.383979738,-10.83362865,-0.41282025,-3.688523769,3.322749615,-3.682754755,1.370870948,0.418964326,0.244621813,-0.336738914,-1.261305213,-0.422754526,-0.197703674,male_happy
-308.365354,24.23275379,1.206847867,4.735851552,5.499387955,-2.504197672,-4.590943447,-2.407884833,-6.154178724,-5.429878904,-1.84387865,-0.368824418,-1.660345286,-1.471437077,-0.28570614,-0.744212978,-2.226340085,-1.845055117,-0.709292468,-1.902787829,male_happy
-584.3846436,82.45235443,-17.24933243,16.64261436,10.73223591,-5.911532879,-8.903082848,-1.239800453,-12.45259953,0.738707483,-2.829026461,3.622837067,-4.372947693,2.673186779,-1.481868744,0.423933059,-2.167489767,-1.444067359,-0.736086547,-2.934050798,male_happy
-463.2624817,71.11006927,-10.66463566,23.22359276,11.24561882,-0.548642993,0.198561206,6.834502697,-8.419685364,8.703757286,-2.183866501,4.135569096,0.490750849,3.989535809,0.863062739,5.543438911,-0.866001129,1.327591181,2.164805651,3.57828331,male_happy
-282.7808693,29.62145219,-0.682095065,5.907058437,4.376257407,-4.221170523,-1.182582779,-0.247464526,-4.739378845,-1.134724228,-0.185969279,-0.872356256,0.916317896,-1.046066381,-0.622687472,1.366685497,-1.445365868,-2.090463549,2.06427234,-0.270759368,male_happy
-522.0040894,67.23505402,-14.49843788,23.424963,6.276183128,-2.020302534,-0.502345443,4.690198421,-9.846804619,8.631216049,-4.552651405,5.020147324,0.01333539,3.568563223,-0.697000921,5.803823948,-0.420249194,3.769436836,2.896815062,0.06544178,male_happy
-473.8390198,88.07234955,-23.37700272,21.13250923,15.31769943,-6.551617622,-3.029701471,3.130762339,-13.39978218,3.190663576,-0.06268236,2.024849892,-3.308454275,2.419111967,-0.556325734,-0.007173118,-1.098801255,-2.506994009,-0.597499907,1.325108409,male_happy
-284.2096404,29.48945595,-3.004162082,6.983032392,6.753187246,-4.500856664,-3.227734759,-1.839982937,-6.477766322,-3.115137572,1.351497555,-0.083269139,-1.215973307,-0.922035906,-2.150678517,-1.517639783,-2.787338766,-2.753941607,0.149843187,-0.681868166,male_happy
-515.4881592,76.10262299,-25.46140099,20.19623756,9.425877571,-9.227210999,-3.859460354,-0.794738293,-13.65690804,3.457575798,1.085242391,3.279132843,-2.75305748,1.777922511,-4.376851082,0.066373698,-2.672990799,-1.618689179,2.768246889,-1.109684467,male_happy
-410.5927124,85.58519745,-21.49334717,18.95750618,11.74068451,-8.59310627,-6.19963932,-0.268966854,-15.87865829,2.86740613,-5.270770073,2.391453266,-4.266152859,-0.768990099,-0.215992764,-0.674681425,-4.006550312,-4.926040173,-2.890828371,0.970698595,male_happy
-233.9753952,21.91074634,-0.815581994,4.527937204,3.497327038,-5.012873603,-5.173469672,-2.202420485,-7.229831511,-3.182205769,0.189402463,0.45028878,-0.015654363,-0.567220422,-0.985835172,-0.536688569,-2.550083457,-2.882932814,-2.095348131,-1.810975939,male_happy
-461.6009216,80.9731369,-26.36195755,18.51725197,7.954626083,-10.91365623,-8.646736145,-3.46121335,-17.43623734,4.476328373,-4.228874683,4.336182117,-5.783928394,0.723729312,-2.21742487,-0.591242909,-4.545052528,-3.275506973,0.849639058,-1.832986355,male_happy
-499.9173889,75.70411682,-22.42002296,21.61639214,10.42840004,-5.935811996,-4.809512615,-0.738176882,-11.77111149,2.985331535,-0.826836705,2.925069571,-4.433971405,0.595395327,-0.706442118,-0.878401041,-1.867754102,-4.298915386,-1.838700414,0.973133922,male_happy
-276.5370781,23.16977368,-3.527621059,5.287624172,4.653752663,-5.96587057,-5.233710875,-3.462891616,-7.583655172,-3.352681107,0.463034738,-1.091952836,-1.502691149,-1.760825528,-2.440873407,-1.773855104,-2.908555483,-3.597599271,-1.352515561,-1.709166486,male_happy
-554.0240479,70.61540985,-26.3379097,20.60312462,6.746129513,-7.667762756,-6.736960411,-4.347462654,-13.71631622,3.80011034,-1.174125433,3.537579298,-5.797155857,3.110280991,-2.529043436,-0.659880817,-3.183213949,-3.862557888,0.736525953,-0.753532231,male_happy
-553.4955444,87.56925201,-9.641484261,19.39343643,11.64479733,-5.571195126,-0.150023654,-1.76403749,-7.944730759,2.693333626,-4.86136198,2.465177298,-2.790772915,1.240148187,-1.790085316,1.691331625,-3.582725763,-2.589157104,-1.558229208,2.552030325,male_sad
-356.7798589,31.6311713,3.754578778,5.158669731,3.033394188,-3.84061257,-2.682214101,-3.280767063,-5.771224737,-4.010341596,-2.19277241,-1.642642087,-1.369643089,-1.818850423,-1.430288101,-0.177993804,-2.912762494,-3.694726436,-1.325988396,-1.9234318,male_sad
-606.2661743,82.39826202,-13.99099159,21.30353355,8.055171013,-7.484985352,-2.814867735,-5.26617527,-9.845502853,1.989583611,-5.146495819,3.44884181,-2.901459217,0.609561265,-4.132031441,1.231227875,-5.099035263,-1.612885594,2.169614792,-0.054754976,male_sad
-608.1957397,86.39624786,-3.200448275,20.02398872,14.58765221,-1.208769798,4.184267044,-1.875620961,-6.78094101,5.78105402,-3.344497204,8.372348785,-1.510786176,1.714024186,-0.465021282,-0.047148846,-1.696999431,-1.61512506,-0.170702294,2.201995373,male_sad
-382.6431596,28.95578219,5.102101695,4.14430854,4.10997904,-1.388883357,-3.351585428,-4.275948679,-4.729537836,-2.876552017,-1.028494044,-1.161484183,-1.977863279,-2.018944379,-1.02169569,-1.331144388,-2.63513686,-2.174532403,-0.995265345,-2.204515545,male_sad
-665.6349487,80.71231842,-8.756438255,20.62448502,9.551687241,-2.315967083,3.198400974,-5.383336067,-7.227482319,5.949371338,-1.214310408,9.530077934,-3.790512323,2.778043509,-2.383944988,0.249330595,-2.369385004,-0.462401032,1.177569151,-0.977109075,male_sad
-569.6414795,79.94599915,-8.524476051,17.70150375,13.50848007,-0.077812865,-1.937474966,-0.178172573,-5.720914364,1.555075645,-2.580533743,4.830779552,-0.034206532,1.400797486,0.249749213,1.760946512,-2.901817799,-1.369787097,-0.927812994,1.470111132,male_sad
-400.4971939,36.49532311,0.163223961,6.146282617,6.021282169,-2.317020249,-5.863023345,-4.48100313,-5.771710116,-4.285650845,-1.857736368,-0.745704998,-2.013096604,-2.450657488,-1.125131533,-1.087321693,-3.629583429,-3.601106776,-1.730921679,-1.725780507,male_sad
-635.1841431,81.68080902,-11.43550873,18.94293594,9.326782227,-1.015655637,-4.126020908,-0.974583626,-7.492716312,2.395302057,-0.857123256,7.031070232,-1.906236649,1.264231086,-1.508526206,1.235521555,-4.075541496,-0.91436553,1.02243495,0.083880417,male_sad
-556.878479,95.96759033,-9.575986862,19.01921272,13.99943256,-1.096694708,-1.880668402,-4.746540546,-9.520961761,2.616767406,-5.577868938,-1.095599532,-5.165868282,1.089040756,-3.643523693,0.484258085,-2.010759115,-4.414303303,-1.126906276,-0.353460848,male_sad
-436.9415968,48.99717582,0.771536374,8.13687465,8.116841273,-1.286004054,-5.003792758,-7.390489032,-7.304319887,-0.944592328,-3.63437807,-4.411329376,-3.372430797,-2.186194336,-2.63676071,-0.857438192,-3.053992446,-4.306827477,-1.448957131,-2.700166914,male_sad
